FID,geom,addr:city,addr:housenumber,addr:postcode,addr:street,brand,brand:wikidata,brand:wikipedia,building,building:levels,contact:phone,contact:website,name,opening_hours,phone,roof:shape,shop,website,wheelchair,osm_id,osm_type,editlink,tutoriallink,toilets:wheelchair,check_date:opening_hours,roof:levels,clothes,operator,url,addr:country,image,wikimedia_commons,source,branch,disused:name,payment:cash,payment:credit_cards,payment:gift_card,payment:girocard,short_name,second_hand,building:levels:underground,email,fax,addr:place,roof:colour,surveillance,source:addr,source:geometry,check_date,ref:vatin,indoor,level,room,building:part,wheelchair:description,organic,payment:coins,payment:debit_cards,payment:electronic_purses,payment:maestro,payment:mastercard,payment:notes,payment:telephone_cards,payment:visa,old_name,last_checked,ref:shop:num,lastcheck,roof:orientation,karlsruhe:das_fest,reoccurence,temporary_amenity,watch:slowrider,addr:suburb,last_check,not:brand:wikidata,alt_name,name:de,closed:amenity,craft,old_name2,amenity,contact:facebook,contact:instagram,cuisine,man_made,update,wheelchair:step_height,office,note,contact:email,addr:housename,designation,entrance,internet_access,internet_access:fee,wikidata,wikipedia,dog,layer,old_name1,ref,changing_table,changing_table:location,outdoor_seating,fixme,description,opening_hours:signed,closed:name,closed:shop,start_date,mobile,name:en,currency:eur,stroller,closed:website,air_conditioning,payment:american_express,payment:contactless,abandoned:shop,addr:floor,payment:cards,contact:mobile,reservation
OSM_MRN_shop_clothes_4326_Point.217,POINT (8.4928638 49.4531903),,,,,NKD,Q927272,de:NKD,,,,,NKD,Mo-Fr 9:00-18:30; Sa 9:00-15:00,,,clothes,,no,1596670714,node,https://www.openstreetmap.org/node/1596670714,https://learnosm.org/de/beginner/,,,,,,,,https://commons.wikimedia.org/wiki/File:NKD-Markt_Mannheim-Neckarau.jpg,,,,,,,,,,,,,,,,indoor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_shop_clothes_4326_Point.218,POINT (8.4915902 49.4525747),,,,,,,,,,,,Baro Mode & Form,"Mo-Fr 9:30-12:30;Mo,Tu,Th,Fr 15:00-18:30; Sa 10:00-12:00",+49 621 8421730,,clothes,http://www.baro-mode-form.de,no,1596743676,node,https://www.openstreetmap.org/node/1596743676,https://learnosm.org/de/beginner/,,,,,,,,https://commons.wikimedia.org/wiki/File:Baro_Mode_%26_Form_Mannheim-Neckarau.jpg,,,,,,,,,,,,,+49 621 8421751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_shop_clothes_4326_Point.219,POINT (8.4914299 49.4525519),,,,,,,,,,,,fresh-style,"Mo-Fr 9:30-13:00,15:00-18:00; Sa 10:00-16:00",+49 621 4376598,,clothes,https://www.fresh-style.com/,no,1596743932,node,https://www.openstreetmap.org/node/1596743932,https://learnosm.org/de/beginner/,,,,,,,,https://commons.wikimedia.org/wiki/File:Fresh-style_Mannheim-Neckarau.jpg,,,,,,,,,,,,,,,,indoor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_shop_clothes_4326_Point.220,POINT (8.492838 49.4535509),,,,,,,,,,,,etta & viola,"Mo-Fr 10:00-13:00,14:30-18:30;We 10:00-13:00;Sa 10:00-13:00",+49 62187 606214,,clothes,https://ettaviola.de/,no,1598502805,node,https://www.openstreetmap.org/node/1598502805,https://learnosm.org/de/beginner/,,,,,,,,https://commons.wikimedia.org/wiki/File:Etta_%26_viola_Mannheim-Neckarau.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BAK Feinkost,,,,,,,,,,,,,,,,,,,,,,03.2015,16cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_shop_clothes_4326_Point.221,POINT (8.4764591 49.4972184),,,,,NKD,Q927272,de:NKD,,,,,NKD,Mo-Fr 9:00-13:00;14:00-18:00;Sa 9:00-15:00,+49 621 25947,,clothes,,no,1607797551,node,https://www.openstreetmap.org/node/1607797551,https://learnosm.org/de/beginner/,,,,,,,,https://commons.wikimedia.org/wiki/File:NKD_Mannheim-Neckarstadt.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_shop_clothes_4326_Point.222,POINT (8.4820848 49.4785936),,,,,,,,,,,,Bernds Laden,,,,clothes,,no,1620500207,node,https://www.openstreetmap.org/node/1620500207,https://learnosm.org/de/beginner/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-04-06,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_shop_clothes_4326_Point.223,POINT (8.4614973 49.6435296),,,,,,,,,,,,Fortmann mascerade.com,Mo-Sa 10:00-20:00,,,clothes,https://mascerade.com/,,1623778635,node,https://www.openstreetmap.org/node/1623778635,https://learnosm.org/de/beginner/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fancy_dresses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_shop_clothes_4326_Point.224,POINT (8.4703948 49.4871085),,24,,,,,,,,,,O•P•Q Regine Maier,Tu-Fr 11:00-19:00; Sa 11:00-16:00,+49 621 4183280,,clothes,http://www.opq.de/,yes,1631842519,node,https://www.openstreetmap.org/node/1631842519,https://learnosm.org/de/beginner/,,,,,,,,https://commons.wikimedia.org/wiki/File:O%E2%80%A2P%E2%80%A2Q_Regine_Maier_Mannheim_Q5.jpg,,,,,,,,,,,,,,Q5,,,,,,,,,,,,,,,,,,,,,,,,2018-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_shop_clothes_4326_Point.225,POINT (8.4705568 49.4874352),,,,,,,,,,,,S'Brett - Boards and Streatwear,Mo-Sa 11:00-20:00,+49 621 43007854,,clothes,https://www.s-brett.de/,no,1632578917,node,https://www.openstreetmap.org/node/1632578917,https://learnosm.org/de/beginner/,,,,,,,,https://commons.wikimedia.org/wiki/File:S%27Brett_-_Boards_and_Streatwear_Mannheim_Q5.jpg,,,,,,,,,,,,info@s-brett.de,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_shop_clothes_4326_Point.226,POINT (8.470457 49.4873278),,,,,,,,,,+49 621 22538,,Freudenhaus - CLOTHING & SHOES,Mo-Sa 11:00-19:00,,,clothes,,limited,1632578929,node,https://www.openstreetmap.org/node/1632578929,https://learnosm.org/de/beginner/,,,,,,,,https://commons.wikimedia.org/wiki/File:Freudenhaus_Mannheim_Q5.jpg,,,,,,,,,,,,,,,,,,,2023-10-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.facebook.com/pages/Freudenhaus-Mannheim/216515461702082,,,,,,,,ninafreudenhaus@googlemail.de,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_shop_clothes_4326_Point.227,POINT (8.4703667 49.4872306),,1,,,,,,,,,,Boudoir,Tu-Fr 11:00-19:00; Sa 11:00-18:00,+49 621 1819687,,clothes,http://www.dessous-mannheim.de,limited,1632578955,node,https://www.openstreetmap.org/node/1632578955,https://learnosm.org/de/beginner/,,,,,,,,https://commons.wikimedia.org/wiki/File:Raffinesse_-_Dessous_Mannheim_Q5.jpg,,,,,,,,,,,,,,Q5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_shop_clothes_4326_Point.228,POINT (8.4746697 49.4883143),Mannheim,15,68161,S6,,,,,,,,MutzWerk,Mo-We 14:00-18:00; Th 10:00-12:00; Fr 14:00-18:00,+49 176 85082375,,clothes,http://camera-at-large.de/,no,1634383547,node,https://www.openstreetmap.org/node/1634383547,https://learnosm.org/de/beginner/,,,,schals;_unikate_&_accessoires,Isabelle Jahraus,,,https://commons.wikimedia.org/wiki/File:MutzWerk_Mannheim_S6.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_shop_clothes_4326_Point.229,POINT (8.4694483 49.4882807),,,,,,,,,,,,beate Second Hand,"Tu-Fr 12:00-13:00,15:30-17:00",+49 621 23426,,clothes,,no,1642793504,node,https://www.openstreetmap.org/node/1642793504,https://learnosm.org/de/beginner/,,,,,,,,https://commons.wikimedia.org/wiki/File:Beate_Second_Hand_Mannheim_Q3.jpg,,,,,,,,,,only,,,,,,,,,,,,,,,Stufe am Eingang 12 cm hoch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_shop_clothes_4326_Point.230,POINT (8.4538349 49.6543726),Bürstadt,135,68642,Mainstraße,Takko Fashion,Q1371302,de:Takko,,,,,Takko Fashion,"Mo-Fr 09:00-20:00; Sa 09:00-19:00; Su,PH off",+49 6206 909268,,clothes,https://www.takko.com/de-de/stores/,yes,1659037507,node,https://www.openstreetmap.org/node/1659037507,https://learnosm.org/de/beginner/,,,,,Takko Holding GmbH,,DE,,,,,,,,,,Takko,,,info@takko.de,,,,,,,,DE209094382,,,,,,,,,,,,,,,,2020-06-07,1217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_shop_clothes_4326_Point.231,POINT (8.4573781 49.4979884),Mannheim,47,68159,Hafenstraße,,,,,,,,DRK - Second Hand Laden Hafenstraße Mannheim,"Mo, Di, Do, Fr 09:00-18:00, Mi 10:00-13:00",+49 621 3218138,,clothes,https://www.drk-mannheim.de/angebote/tafel-und-second-hand/second-hand.html,,1704243070,node,https://www.openstreetmap.org/node/1704243070,https://learnosm.org/de/beginner/,,,,,Deutsches Rotes Kreuz,,,,,,,,,,,,,only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_shop_clothes_4326_Point.232,POINT (8.1991052 49.0810097),Kandel,,76870,Sommerstraße,KiK,Q883965,en:KiK,,,,,KiK,,,,clothes,,,1704717548,node,https://www.openstreetmap.org/node/1704717548,https://learnosm.org/de/beginner/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_shop_clothes_4326_Point.233,POINT (8.6396105 49.6425652),,,,,NKD,Q927272,de:NKD,,,,,NKD,Mo-Fr 09:00-18:30; Sa 09:00-15:00,+49 6252 913100,,clothes,https://www.nkd.com,yes,1718454162,node,https://www.openstreetmap.org/node/1718454162,https://learnosm.org/de/beginner/,,,,,NKD Vertriebs GmbH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_shop_clothes_4326_Point.234,POINT (8.4323686 49.3173398),Speyer,3,67346,Postplatz,,,,,,,,Michaela Selb,Mo-Fr 10:00-18:00; Sa 10:00-16:00,,,clothes,,,1758108033,node,https://www.openstreetmap.org/node/1758108033,https://learnosm.org/de/beginner/,,,,,,,DE,,,,,,,,,,,,,,,,,,,,2023-01-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_shop_clothes_4326_Point.235,POINT (8.434064 49.3175709),Speyer,61,67346,Maximilianstraße,,,,,,,,M26,,,,clothes,,yes,1758108721,node,https://www.openstreetmap.org/node/1758108721,https://learnosm.org/de/beginner/,,,,,,,DE,,,,,,,,,,,,,,,,,,,,2023-01-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_shop_clothes_4326_Point.236,POINT (8.8767446 49.2533232),,,,,Ernsting's family,Q1361016,,,,,,Ernsting's family,,,,clothes,,limited,1762324626,node,https://www.openstreetmap.org/node/1762324626,https://learnosm.org/de/beginner/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_shop_clothes_4326_Point.237,POINT (8.3511039 49.5467746),,,,,Ernsting's family,Q1361016,de:Ernsting’s family,,,,,Ernsting's family,Mo-Sa 09:00-20:00,,,clothes,,,1773526444,node,https://www.openstreetmap.org/node/1773526444,https://learnosm.org/de/beginner/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_shop_clothes_4326_Point.238,POINT (8.3516103 49.5456169),,,,,Takko,Q1371302,de:Takko,,,,,Takko,Mo-Fr 09:00-20:00; Sa 09:00-19:00,,,clothes,,yes,1773526647,node,https://www.openstreetmap.org/node/1773526647,https://learnosm.org/de/beginner/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_shop_clothes_4326_Point.239,POINT (8.3508601 49.5455182),,,,,KiK,Q883965,de:KiK,,,,,KiK,Mo-Fr 09:00-20:00; Sa 09:00-18:00,,,clothes,,,1773526648,node,https://www.openstreetmap.org/node/1773526648,https://learnosm.org/de/beginner/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_shop_clothes_4326_Point.240,POINT (8.1373287 49.3500233),Neustadt an der Weinstraße,2,67434,Landauer Straße,,,,,,,,VSD CrossMedia Werbeagentur / Druckerei / Copyshop,,,,clothes,https://www.vsdcrossmedia.de/,,1809828255,node,https://www.openstreetmap.org/node/1809828255,https://learnosm.org/de/beginner/,,,,,,,DE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VSD Medienzentrum,Werbeagentur / Druckerei / Copyshop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_shop_clothes_4326_Point.241,POINT (8.372349 49.2199866),Germersheim,15,76726,Marktstraße,,,,,,,,Sylvia A. Boehm Dessous,,,,clothes,,,1820791530,node,https://www.openstreetmap.org/node/1820791530,https://learnosm.org/de/beginner/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_shop_clothes_4326_Point.242,POINT (8.2570014 49.362898),Haßloch,4,67454,Rathausplatz,Street One,Q61997265,,,,,,Street One,"Mo-Fr 09:30-13:00,14:00-18:30; Sa 09:00-13:00",+496324920892,,clothes,,yes,1833049562,node,https://www.openstreetmap.org/node/1833049562,https://learnosm.org/de/beginner/,,,,,,,DE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_shop_clothes_4326_Point.243,POINT (8.5877407 49.4534176),,,,,,,,,,,,Adler,,,,clothes,,,1835676511,node,https://www.openstreetmap.org/node/1835676511,https://learnosm.org/de/beginner/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_shop_clothes_4326_Point.244,POINT (8.5842942 49.4521669),,,,,KiK,Q883965,en:KiK,,,,,KiK,Mo-Fr 9:00-19:00; Sa 9:00-18:00,,,clothes,,yes,1836187022,node,https://www.openstreetmap.org/node/1836187022,https://learnosm.org/de/beginner/,,,,,,,,,,,,,,,,,,,,,,,,indoor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,surveillance,,,,,,,,main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_shop_clothes_4326_Point.245,POINT (8.5844689 49.4521013),,,,,,,,,,,,SecondPlus,Mo-Fr 9:00-19:00;Sa 10:00-17:00,,,clothes,https://secondhandshop24.com/shops/secondplus-second-hand-mannheim-edingen/,yes,1836187193,node,https://www.openstreetmap.org/node/1836187193,https://learnosm.org/de/beginner/,,,,,,,,,,,,,,,,,,only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_shop_clothes_4326_Point.246,POINT (8.2944209 49.0406543),Wörth am Rhein,1,76744,Maximilianstraße,Jeans Fritz,Q1686071,de:Jeans Fritz,,,,,Jeans Fritz,Mo-Sa 09:30-20:00,,,clothes,,yes,1838685623,node,https://www.openstreetmap.org/node/1838685623,https://learnosm.org/de/beginner/,,,,,,,DE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_shop_clothes_4326_Point.247,POINT (8.4179614 49.3203801),Speyer,,67346,Heinrich-Heine-Straße,,,,,,,,Nature & Fashion,,,,clothes,,limited,1840934062,node,https://www.openstreetmap.org/node/1840934062,https://learnosm.org/de/beginner/,,,,,,,DE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_shop_clothes_4326_Point.248,POINT (8.5346735 49.4863825),Mannheim,31,68259,Hauptstraße,,,,,,,,Lieblings,"Mo-Th 09:30-13:00,14:30-18:00; Fr 09:30-18:00; Sa 09:30-13:00",+49 621 43671478,,clothes,https://www.lieblings-boutique.com/stores/feudenheim/,no,1855366600,node,https://www.openstreetmap.org/node/1855366600,https://learnosm.org/de/beginner/,,,,women,Annegret Haun und Heike Bentzinger,,,,,,,,,,,,,,,info@lieblings-feudenheim.de,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_shop_clothes_4326_Point.249,POINT (8.5736151 49.3861898),,,,,,,,,,,,exxtra,,,,clothes,,yes,1876507081,node,https://www.openstreetmap.org/node/1876507081,https://learnosm.org/de/beginner/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_shop_clothes_4326_Point.250,POINT (8.6284003 49.2643861),St. Leon-Rot,133,68789,Hauptstraße,,,,,,,,NKD,"Mo-Fr 09:00-13:00,14:00-18:00; Sa 09:00-14:00",+49 6227 5449893,,clothes,,,1893677790,node,https://www.openstreetmap.org/node/1893677790,https://learnosm.org/de/beginner/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_shop_clothes_4326_Point.251,POINT (8.4697072 49.4861733),,,,,,,,,,,,engelhorn,"Mo-Sa 10:00-19:00; PH,Su off",+49 (0)621 - 1670 - 100,,clothes,https://www.engelhorn.de/sports,yes,1908881776,node,https://www.openstreetmap.org/node/1908881776,https://learnosm.org/de/beginner/,,,,,,,,,Category:Engelhorn KGaA,,,,,yes,,,,,,service@engelhorn.de,+49 (0)621 - 167 - 1404,,,indoor,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wlan,no,Q1342108,https://de.wikipedia.org/wiki/Engelhorn_KGaA,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_shop_clothes_4326_Point.252,POINT (8.4707134 49.4852869),,,,,,,,,,,,Hirmer,,,,clothes,,,1917451223,node,https://www.openstreetmap.org/node/1917451223,https://learnosm.org/de/beginner/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_shop_clothes_4326_Point.253,POINT (8.6082606 49.4716119),,,,,,,,,,,,Exit,,,,clothes,,,1919055833,node,https://www.openstreetmap.org/node/1919055833,https://learnosm.org/de/beginner/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_shop_clothes_4326_Point.254,POINT (8.4668019 49.4851329),Mannheim,5,68161,,,,,,,,,Naturbekleidung Hautnah,"Mo,Tu,Th-Sa 10:00-18:00; We 10:00-14:00",+49 621 15 53 92,,clothes,https://www.naturbekleidung-hautnah.de,no,1989422634,node,https://www.openstreetmap.org/node/1989422634,https://learnosm.org/de/beginner/,,2021-08-19,,women;men;children,,,,https://commons.wikimedia.org/wiki/File:Hautnah.jpg,,,,,,,,,,,,Meusel@Naturbekleidung-hautnah.de,,M3,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nov 2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_shop_clothes_4326_Point.255,POINT (8.4708159 49.4858241),,,,,,,,,,,,s.Oliver,,,,clothes,,yes,2000958117,node,https://www.openstreetmap.org/node/2000958117,https://learnosm.org/de/beginner/,,,,,,,,https://commons.wikimedia.org/wiki/File:Mango_Mannheim_O6.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-04-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_shop_clothes_4326_Point.256,POINT (8.4706802 49.4858752),,,,,Tommy Hilfiger,Q634881,en:Tommy Hilfiger (company),,,,,Tommy Hilfiger,"Fr,Sa 10:00-20:00; Mo-Th 10:00-19:00",+49 621 - 167 0912,,clothes,https://de.tommy.com/,yes,2000958132,node,https://www.openstreetmap.org/node/2000958132,https://learnosm.org/de/beginner/,,2024-02-05,,,,,,https://commons.wikimedia.org/wiki/File:TOMMY_HILFIGER_STORE_Mannheim_O6.jpg,,,,,,,,,,,,,,,,indoor,,,,,,,,,Fahrstuhl vorhanden,,,,,,,,,,,,,,,,,,,,2020-04-27,,Tommy Hilfiger Store,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_shop_clothes_4326_Point.257,POINT (8.4700013 49.4860713),,,,,,,,,,,,engelhorn acc/es,"Mo-Th 10:00-19:00; Fr,Sa 10:00-20:00",,,clothes,http://info.engelhorn.de/acces/,yes,2000958138,node,https://www.openstreetmap.org/node/2000958138,https://learnosm.org/de/beginner/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_shop_clothes_4326_Point.258,POINT (8.7887213 49.3936264),Neckargemünd,4,69151,Güterbahnhofstraße,Takko Fashion,Q1371302,,,,,,Takko Fashion,Mo-Sa 09:00-20:00,,,clothes,https://www.takko-fashion.com/,yes,2002429852,node,https://www.openstreetmap.org/node/2002429852,https://learnosm.org/de/beginner/,,,,,,,DE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_shop_clothes_4326_Point.259,POINT (8.4685461 49.4859364),,,,,,,,,,,,mdh Computerstickerei,Mo-Fr 9:30-18:30; Sa 9:30-16:00,+49 621 24193,,clothes,https://www.stickerei-mannheim.de/,yes,2003993452,node,https://www.openstreetmap.org/node/2003993452,https://learnosm.org/de/beginner/,,,,,,,,https://commons.wikimedia.org/wiki/File:Mdh_Computerstickerei_Mannheim_O4.jpg,,,,,,,,,,,,info@mdh-computerstickerei.de,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-04-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_shop_clothes_4326_Point.260,POINT (8.4679356 49.4861624),,,,,,,,,,,,Body & Beach Spinner,Mo-Fr 10:00-19:00; Sa 10:00-17:00,+49 621 23527,,clothes,https://www.bodyundbeach.de/?page_id=13&store=Body-and-Beach-Spinner&storeID=3,yes,2010267995,node,https://www.openstreetmap.org/node/2010267995,https://learnosm.org/de/beginner/,,,,,,,,https://commons.wikimedia.org/wiki/File:Body_%26_Beach_Spinner_Mannheim_O3.jpg,,,,,,,,,,,,spinner@bodyundbeach.de,+49 621 105077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dez 2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_shop_clothes_4326_Point.261,POINT (8.4689614 49.4859633),,,,,,,,,,,,engelhorn - Strumpfhaus,Mo-Sa 10:00-20:00,,,clothes,https://www.engelhorn.de/struempfe/index.php,limited,2010268220,node,https://www.openstreetmap.org/node/2010268220,https://learnosm.org/de/beginner/,,,,,,,,https://commons.wikimedia.org/wiki/File:Engelhorn_-_Strumpfhaus_Mannheim_O4.jpg,,,,,,,,,,,,,,,,indoor,,,,,,,,,Stufe 10 cm hoch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSM_MRN_shop_clothes_4326_Point.262,POINT (8.4712377 49.4865376),,,,,,,,,,,,Graf Moden,Mo-Fr 11:00-18:00; Sa 11:00-16:00,,,clothes,,limited,2034297132,node,https://www.openstreetmap.org/node/2034297132,https://learnosm.org/de/beginner/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
